년월,영업장,구분,메뉴명_한글,메뉴명_영문,제공대상,주문건수,제공수량
Mar-15,힐튼,위스키,발렌타인30년 워터,,VIP,33,37
Mar-15,힐튼,위스키,발렌타인30년 온더락,,VIP,75,96
Mar-15,힐튼,레드와인,레드와인,,일반,68,472
Mar-15,힐튼,화이트와인,화이트와인,,일반,12,12
Mar-15,힐튼,맥주,아사히,,일반,100,114
Mar-15,힐튼,맥주,버드와이저,,VIP,11,13
Mar-15,힐튼,생과일주스,생과일주스(인삼),,VIP,69,78
Mar-15,힐튼,생과일주스,생과일주스(키위),,VIP,384,421
Mar-15,힐튼,생과일주스,생과일주스(토마토),,VIP,170,184
Mar-15,힐튼,생과일주스,생과일주스(오렌지),,VIP,161,176
Mar-15,힐튼,아이스크림,초코아이스크림,,일반,74,92
Mar-15,힐튼,아이스크림,바닐라아이스크림,,일반,196,216
Mar-15,힐튼,아이스크림,녹차아이스크림,,일반,91,97
Mar-15,힐튼,아이스크림,딸기아이스크림,,일반,148,164
Mar-15,힐튼,주류(일반용),레드와인,,일반,205,685
Mar-15,힐튼,주류(일반용),소주 스트레이트,,일반,7,9
Mar-15,힐튼,주류(일반용),위스키온더락(더블),,일반,69,82
Mar-15,힐튼,주류(일반용),화이트와인,,일반,93,99
Mar-15,힐튼,주류(일반용),보드카 스트레이트,,일반,1,2
Mar-15,힐튼,주류(일반용),잭다니엘 스트레이트,,일반,8,12
Mar-15,힐튼,주류(일반용),브랜디 스트레이트,,일반,15,27
Mar-15,힐튼,주류(일반용),소주 온더락,,일반,30,34
Mar-15,힐튼,주류(일반용),위스키스트레이트(싱글),,일반,11,14
Mar-15,힐튼,주류(일반용),잭다니엘 온더락,,일반,14,15
Mar-15,힐튼,주류(일반용),생맥주+믹스넛,,일반,59,64
Mar-15,힐튼,주류(일반용),생맥주,,일반,1495,13758
Mar-15,힐튼,주류(일반용),위스키온더락(싱글),,일반,66,68
Mar-15,힐튼,주류(일반용),위스키스트레이트(더블),,일반,16,22
Mar-15,힐튼,칵테일,위스키 워터(COLD),,일반,151,158
Mar-15,힐튼,칵테일,소주 워터(HOT),,일반,5,5
Mar-15,힐튼,칵테일,잭 콕,,일반,11,11
Mar-15,힐튼,칵테일,캄파리 소다,,일반,5,5
Mar-15,힐튼,칵테일,위스키 콕,,일반,20,20
Mar-15,힐튼,칵테일,브랜디 워터,,일반,4,4
Mar-15,힐튼,칵테일,위스키 소다,,일반,135,148
Mar-15,힐튼,칵테일,소주 워터(COLD),,일반,31,36
Mar-15,힐튼,칵테일,위스키 진저엘,,일반,7,7
Mar-15,힐튼,칵테일,진 토닉,,일반,62,64
Mar-15,힐튼,칵테일,세븐럭 스페셜,,일반,1,1
Mar-15,힐튼,칵테일,럼 콕,,일반,8,8
Mar-15,힐튼,칵테일,보드카 토닉,,일반,6,7
Mar-15,힐튼,음료,진저엘,,일반,24,26
Mar-15,힐튼,음료,아이스 워터,,일반,24,25
Mar-15,힐튼,음료,자스민차,,일반,20,22
Mar-15,힐튼,음료,생강차(VIP),,일반,163,182
Mar-15,힐튼,음료,우롱차,,일반,174,176
Mar-15,힐튼,음료,HOT WATER,,일반,52,52
Mar-15,힐튼,음료,밀크티,,일반,32,35
Mar-15,힐튼,음료,아이스 인삼차,,일반,7,7
Mar-15,힐튼,음료,대추차(VIP),,일반,24,26
Mar-15,힐튼,음료,아이스자스민차,,일반,1,1
Mar-15,힐튼,음료,홍차,,일반,135,141
Mar-15,힐튼,음료,"우유(HOT,SUGAR)",,일반,151,284
Mar-15,힐튼,음료,아이스 유자차(VIP),,일반,4,4
Mar-15,힐튼,음료,생수(BOTTLE),,일반,708,17051
Mar-15,힐튼,음료,보리차(오차),,일반,193,208
Mar-15,힐튼,음료,보이차(주전자),,VIP,23,23
Mar-15,힐튼,음료,자스민차(주전자),,VIP,3,3
Mar-15,힐튼,음료,우유(HOT),,일반,320,4776
Mar-15,힐튼,음료,우유(COLD),,일반,198,2827
Mar-15,힐튼,음료,콜라,,일반,1376,10083
Mar-15,힐튼,음료,아이스 홍차,,일반,124,141
Mar-15,힐튼,음료,아이스 보리차(오차),,일반,35,40
Mar-15,힐튼,음료,토마토주스,,일반,22,24
Mar-15,힐튼,음료,HOT WATER(주전자),,VIP,5,5
Mar-15,힐튼,음료,레몬티,,일반,52,52
Mar-15,힐튼,음료,소다수,,일반,39,46
Mar-15,힐튼,음료,아이스 우롱차,,일반,316,361
Mar-15,힐튼,음료,매실주스,,일반,2,2
Mar-15,힐튼,음료,유자차(VIP),,일반,29,31
Mar-15,힐튼,음료,핫 초코,핫 초코,일반,63,81
Mar-15,힐튼,음료,칠성사이다,,일반,234,3452
Mar-15,힐튼,음료,레몬 스쿼시,,일반,233,248
Mar-15,힐튼,음료,아이스 초코,,일반,27,31
Mar-15,힐튼,음료,꿀차,,일반,45,55
Mar-15,힐튼,음료,다이어트 콜라,,일반,159,225
Mar-15,힐튼,음료,아이스 녹차,,일반,108,125
Mar-15,힐튼,음료,아이스 꿀차,,일반,17,30
Mar-15,힐튼,음료,아이스 밀크티,,일반,21,21
Mar-15,힐튼,음료,토닉워터,,일반,1,1
Mar-15,힐튼,음료,오렌지주스,,일반,188,1181
Mar-15,힐튼,음료,녹차,,일반,373,404
Mar-15,힐튼,음료,인삼차,,일반,181,221
Mar-15,힐튼,커피,에스프레소 커피,,일반,91,99
Mar-15,힐튼,커피,카푸치노 커피,,일반,95,101
Mar-15,힐튼,커피,아이스커피(일반),,일반,720,8313
Mar-15,힐튼,커피,아이스커피(설탕),,일반,207,214
Mar-15,힐튼,커피,크림커피,,일반,51,58
Mar-15,힐튼,커피,아이스커피(블랙),,일반,842,904
Mar-15,힐튼,커피,아이스카푸치노,,일반,11,11
Mar-15,힐튼,커피,아이스커피(크림),,일반,77,79
Mar-15,힐튼,커피,설탕커피,,일반,121,123
Mar-15,힐튼,커피,아메리칸 커피(블랙),,일반,414,430
Mar-15,힐튼,커피,아이스카페라떼,,일반,126,135
Mar-15,힐튼,커피,카페라테(카페오레),,일반,242,320
Mar-15,힐튼,커피,커피(일반),,일반,620,676
Mar-15,힐튼,커피,블랙커피,,일반,1107,3098
Mar-15,힐튼,커피,아메리칸 커피(설탕),,일반,15,15
Mar-15,힐튼,기타,초콜릿(스니커즈),,일반,348,580
Mar-15,힐튼,기타,"광동쌍화탕(VIP,COLD)",,일반,8,11
Mar-15,힐튼,기타,목캔디,,일반,51,77
Mar-15,힐튼,기타,VIP용 껌,,VIP,198,318
Mar-15,힐튼,기타,믹스넛(혼합땅콩),,VIP,386,13665
Mar-15,힐튼,기타,NO-ICE,,일반,29,32
Mar-15,힐튼,기타,ICE,,일반,19,19
Mar-15,힐튼,기타,사탕,,일반,53,62
Mar-15,힐튼,기타,조미땅콩,,일반,36,39
Mar-15,힐튼,기타,이쑤시개,,일반,5,7
Mar-15,힐튼,기타,NO-SUGAR,,일반,166,174
Mar-15,힐튼,기타,페리에워터(BOTTLE),,일반,250,277
Mar-15,힐튼,기타,물수건(COOL),,일반,303,328
Mar-15,힐튼,기타,ADD-SUGAR,,일반,36,40
Mar-15,힐튼,기타,VIP용 쿠키,,일반,85,115
Mar-15,힐튼,기타,얼음잔,,일반,94,107
Mar-15,힐튼,기타,VIP용 홍삼한뿌리,,일반,164,238
Mar-15,힐튼,기타,비타500(180ML),,일반,180,392
Mar-15,힐튼,기타,정관장 홍삼원골드,,일반,241,346
Mar-15,힐튼,기타,호두,,일반,52,54
Mar-15,힐튼,기타,물수건(HOT),물수건,일반,488,534
Mar-15,힐튼,기타,핫식스(에너지드링크),,일반,67,73
Mar-15,힐튼,기타,VIP용 초콜릿,,일반,169,314
Mar-15,힐튼,기타,에비앙생수(330ML),,일반,351,457
Mar-15,힐튼,기타,찻잔,,일반,1,1
Mar-15,힐튼,기타,여명808,,VIP,5,5
Apr-15,힐튼,숲/샌드위치,후라이드 에그(2알),Fried Egg,VIP,159,233
Apr-15,힐튼,숲/샌드위치,세븐럭샌드위치&딸기요거트,Seven Luck Sandwich & Strawberry Yogurt,일반,1072,1085
Apr-15,힐튼,숲/샌드위치,전복죽&머핀빵,Rice Porridge with Abalone & Muffin,일반,1410,1488
Apr-15,힐튼,라이스류,보쌈정식,Set menu with Vegetable wraps and Pork(보쌈정식),일반,231,263
Apr-15,힐튼,라이스류,황태국&제육볶음,Dried Pollack Hangover Soup&Stir-fried Pork,일반,10,10
Apr-15,힐튼,라이스류,비프카레정식,Beef Curry with Rice,일반,1133,1138
Apr-15,힐튼,라이스류,메로간장조림(VIP),Mero Boiled in Soy Sauce(메로간장조림),VIP,371,376
Apr-15,힐튼,라이스류,김치볶음밥,Kimchi Fried Rice(김치볶음밥),일반,1022,1031
Apr-15,힐튼,라이스류,제주 갈치구이,Grilled Cutlassfish,일반,2070,2093
Apr-15,힐튼,라이스류,마파두부밥,Stir-fried Tofu with Minced Meat in Hot Sauce(마파두부밥),일반,1088,1089
Apr-15,힐튼,라이스류,아욱국&치킨윙,Soybean Paste Soup with Curled Mallow & Grilled Chicken Wings(아욱국&치킨윙),일반,2284,2300
Apr-15,힐튼,라이스류,불고기덮밥,Bulgogi with Rice,일반,1674,1679
Apr-15,힐튼,라이스류,칠리왕새우(VIP),Deep-fried Jumbo Shrimps with Chili Sauce,VIP,217,219
Apr-15,힐튼,라이스류,된장찌개,Soybean Paste Stew(된장찌개정식),일반,1624,1640
Apr-15,힐튼,라이스류,참치회덮밥,Rice with Sliced Raw Tuna(참치회덮밥),일반,1274,1277
Apr-15,힐튼,라이스류,훈제오리버섯볶음-사용안함,Smoked Duck,일반,4069,4077
Apr-15,힐튼,라이스류,육개장,Spicy Beef Soup(육개장),일반,1819,1851
Apr-15,힐튼,라이스류,갈비탕정식,Beef Rib Soup with Ginseng(갈비탕정식),일반,3684,3709
Apr-15,힐튼,면류,새싹비빔국수&핫도그,Spicy Noodles & hot dog ,일반,518,531
Apr-15,힐튼,면류,매운해물볶음우동,Stir-fried Seafood Udon,일반,1304,1307
Apr-15,힐튼,면류,해물라면,Seafood Ramen,일반,1857,1884
Apr-15,힐튼,VIP안주,계절과일(VIP용),Seasonal Fresh Fruits,VIP,2313,2645
Apr-15,힐튼,VIP안주,육포(VIP용),Beef Jerky,VIP,320,332
Apr-15,힐튼,VIP안주,모둠치즈(VIP용),Assorted Cheese,VIP,133,153
Apr-15,힐튼,VIP안주,황도(VIP용),Iced Yellow Peach,VIP,46,55
Apr-15,힐튼,VIP안주,웰컴 트레이(H_PIT),Welcome Tray Service,VIP,104,114
Apr-15,힐튼,브랜디,헤네시XO스트레이트,,일반,1,1
Apr-15,힐튼,브랜디,브랜디 온더락(싱글),,일반,2,2
Apr-15,힐튼,브랜디,헤네시XO온더락,,일반,14,20
Apr-15,힐튼,위스키,발렌타인17년 온더락,,일반,60,68
Apr-15,힐튼,위스키,조니워커블루 온더락,,일반,71,146
Apr-15,힐튼,위스키,발렌타인30년 스트레이트,,VIP,1,4
Apr-15,힐튼,위스키,발렌타인30년 워터,,VIP,30,30
Apr-15,힐튼,위스키,발렌타인17년 워터,,일반,23,23
Apr-15,힐튼,위스키,조니워커블루 스트레이트,,일반,5,15
Apr-15,힐튼,위스키,조니워커블루 워터,,일반,2,5
Apr-15,힐튼,위스키,발렌타인17년 스트레이트,,일반,10,15
Apr-15,힐튼,위스키,발렌타인30년 온더락,,VIP,90,103
Apr-15,힐튼,레드와인,레드와인,,일반,72,579
Apr-15,힐튼,화이트와인,화이트와인,,일반,21,22
Apr-15,힐튼,맥주,버드와이저,,VIP,17,21
Apr-15,힐튼,맥주,아사히,,일반,147,180
Apr-15,힐튼,생과일주스,생과일주스(키위),,VIP,326,370
Apr-15,힐튼,생과일주스,생과일주스(토마토),,VIP,245,266
Apr-15,힐튼,생과일주스,생과일주스(인삼),,VIP,80,93
Apr-15,힐튼,생과일주스,생과일주스(오렌지),,VIP,132,143
Apr-15,힐튼,아이스크림,딸기아이스크림,,일반,139,167
Apr-15,힐튼,아이스크림,녹차아이스크림,,일반,72,90
Apr-15,힐튼,아이스크림,초코아이스크림,,일반,81,89
Apr-15,힐튼,아이스크림,바닐라아이스크림,,일반,205,231
Apr-15,힐튼,주류(일반용),소주 스트레이트,,일반,35,44
Apr-15,힐튼,주류(일반용),소주 온더락,,일반,16,16
Apr-15,힐튼,주류(일반용),잭다니엘 스트레이트,,일반,1,1
Apr-15,힐튼,주류(일반용),생맥주,,일반,1401,12004
Apr-15,힐튼,주류(일반용),위스키온더락(더블),,일반,70,77
Apr-15,힐튼,주류(일반용),잭다니엘 온더락,,일반,16,17
Apr-15,힐튼,주류(일반용),위스키스트레이트(더블),,일반,6,9
Apr-15,힐튼,주류(일반용),화이트와인,,일반,106,114
Apr-15,힐튼,주류(일반용),레드와인,,일반,236,718
Apr-15,힐튼,주류(일반용),위스키스트레이트(싱글),,일반,2,2
Apr-15,힐튼,주류(일반용),브랜디 스트레이트,,일반,3,6
Apr-15,힐튼,주류(일반용),위스키온더락(싱글),,일반,63,67
Apr-15,힐튼,주류(일반용),생맥주+믹스넛,,일반,45,48
Apr-15,힐튼,칵테일,진 토닉,,일반,110,124
Apr-15,힐튼,칵테일,위스키 진저엘,,일반,2,2
Apr-15,힐튼,칵테일,캄파리 소다,,일반,10,11
Apr-15,힐튼,칵테일,위스키 워터(COLD),,일반,119,124
Apr-15,힐튼,칵테일,스크류 드라이버,,일반,4,4
Apr-15,힐튼,칵테일,위스키 소다,,일반,21,22
Apr-15,힐튼,칵테일,소주 워터(COLD),,일반,70,74
Apr-15,힐튼,칵테일,잭 콕,,일반,16,17
Apr-15,힐튼,칵테일,브랜디 워터,,일반,1,1
Apr-15,힐튼,칵테일,세븐럭 스페셜,,일반,4,4
Apr-15,힐튼,칵테일,마티니,MARTINI,일반,1,1
Apr-15,힐튼,칵테일,위스키 콕,,일반,37,38
Apr-15,힐튼,칵테일,소주우롱워터,,일반,15,17
Apr-15,힐튼,칵테일,보드카 토닉,,일반,1,1
Apr-15,힐튼,칵테일,위스키 사이다,,일반,1,1
Apr-15,힐튼,칵테일,위스키 워터(HOT),,일반,1,1
Apr-15,힐튼,칵테일,소주 워터(HOT),,일반,1,1
Apr-15,힐튼,칵테일,럼 콕,,일반,7,7
Apr-15,힐튼,음료,자스민차(주전자),,VIP,22,22
Apr-15,힐튼,음료,아이스 유자차(VIP),,일반,6,6
Apr-15,힐튼,음료,칠성사이다,,일반,148,2747
Apr-15,힐튼,음료,홍차,,일반,75,87
Apr-15,힐튼,음료,비락식혜(VIP),,일반,4,8
Apr-15,힐튼,음료,콜라,,일반,1180,8706
Apr-15,힐튼,음료,아이스 인삼차,,일반,8,8
Apr-15,힐튼,음료,토마토주스,,일반,60,63
Apr-15,힐튼,음료,아이스 홍차,,일반,139,163
Apr-15,힐튼,음료,레몬 스쿼시,,일반,181,196
Apr-15,힐튼,음료,소다수,,일반,15,15
Apr-15,힐튼,음료,아이스 우롱차,,일반,309,350
Apr-15,힐튼,음료,HOT WATER(주전자),,VIP,21,21
Apr-15,힐튼,음료,오렌지주스,,일반,163,1027
Apr-15,힐튼,음료,진저엘,,일반,9,11
Apr-15,힐튼,음료,인삼차,,일반,165,206
Apr-15,힐튼,음료,핫 초코,핫 초코,일반,37,48
Apr-15,힐튼,음료,생강차(VIP),,일반,139,144
Apr-15,힐튼,음료,대추차(VIP),,일반,19,20
Apr-15,힐튼,음료,아이스 워터,,일반,13,14
Apr-15,힐튼,음료,아이스 보리차(오차),,일반,21,25
Apr-15,힐튼,음료,녹차,,일반,233,259
Apr-15,힐튼,음료,레몬티,,일반,55,65
Apr-15,힐튼,음료,HOT WATER,,일반,42,69
Apr-15,힐튼,음료,"우유(HOT,SUGAR)",,일반,63,118
Apr-15,힐튼,음료,아이스 초코,,일반,11,14
Apr-15,힐튼,음료,매실주스,,일반,12,12
Apr-15,힐튼,음료,우롱차,,일반,332,342
Apr-15,힐튼,음료,다이어트 콜라,,일반,60,62
Apr-15,힐튼,음료,아이스 꿀차,,일반,30,31
Apr-15,힐튼,음료,꿀차,,일반,27,39
Apr-15,힐튼,음료,생수(BOTTLE),,일반,878,20383
Apr-15,힐튼,음료,유자차(VIP),,일반,57,60
Apr-15,힐튼,음료,우유(HOT),,일반,213,4070
Apr-15,힐튼,음료,자스민차,,일반,19,20
Apr-15,힐튼,음료,아이스 밀크티,,일반,9,9
Apr-15,힐튼,음료,우유(COLD),,일반,180,2513
Apr-15,힐튼,음료,아이스 녹차,,일반,139,178
Apr-15,힐튼,음료,보이차(주전자),,VIP,59,59
Apr-15,힐튼,음료,아이스자스민차,,일반,14,15
Apr-15,힐튼,음료,밀크티,,일반,10,11
Apr-15,힐튼,음료,토닉워터,,일반,3,4
Apr-15,힐튼,음료,보리차(오차),,일반,102,121
Apr-15,힐튼,커피,블랙커피,,일반,1027,2705
Apr-15,힐튼,커피,아이스커피(일반),,일반,740,7414
Apr-15,힐튼,커피,설탕커피,,일반,70,71
Apr-15,힐튼,커피,아이스카페라떼,,일반,100,133
Apr-15,힐튼,커피,아이스커피(블랙),,일반,710,739
Apr-15,힐튼,커피,카푸치노 커피,,일반,83,93
Apr-15,힐튼,커피,카페라테(카페오레),,일반,217,278
Apr-15,힐튼,커피,크림커피,,일반,28,28
Apr-15,힐튼,커피,아이스커피(크림),,일반,34,34
Apr-15,힐튼,커피,아이스커피(설탕),,일반,219,230
Apr-15,힐튼,커피,아메리칸 커피(설탕),,일반,11,11
Apr-15,힐튼,커피,아메리칸 커피(블랙),,일반,406,430
Apr-15,힐튼,커피,아이스카푸치노,,일반,14,14
Apr-15,힐튼,커피,커피(일반),,일반,561,658
Apr-15,힐튼,커피,에스프레소 커피,,일반,60,67
Apr-15,힐튼,기타,호두,,일반,52,56
Apr-15,힐튼,기타,핫식스(에너지드링크),,일반,64,67
Apr-15,힐튼,기타,비타500(180ML),,일반,241,449
Apr-15,힐튼,기타,얼음잔,,일반,111,124
Apr-15,힐튼,기타,목캔디,,일반,23,25
Apr-15,힐튼,기타,"광동쌍화탕(VIP,COLD)",,일반,12,12
Apr-15,힐튼,기타,ADD-SUGAR,,일반,31,34
Apr-15,힐튼,기타,NO-ICE,,일반,18,18
Apr-15,힐튼,기타,ICE,,일반,17,18
Apr-15,힐튼,기타,찻잔,,일반,4,7
Apr-15,힐튼,기타,사탕,,일반,25,43
Apr-15,힐튼,기타,물수건(HOT),물수건,일반,453,489
Apr-15,힐튼,기타,물수건(COOL),,일반,221,235
Apr-15,힐튼,기타,VIP용 껌,,VIP,163,251
Apr-15,힐튼,기타,이쑤시개,,일반,4,4
Apr-15,힐튼,기타,VIP용 쿠키,,일반,17,23
Apr-15,힐튼,기타,에비앙생수(330ML),,일반,283,412
Apr-15,힐튼,기타,VIP용 초콜릿,,일반,156,301
Apr-15,힐튼,기타,아몬드,,일반,17,19
Apr-15,힐튼,기타,정관장 홍삼원골드,,일반,155,234
Apr-15,힐튼,기타,초콜릿(스니커즈),,일반,214,334
Apr-15,힐튼,기타,VIP용 홍삼한뿌리,,일반,143,181
Apr-15,힐튼,기타,컨디션(VIP),,VIP,12,33
Apr-15,힐튼,기타,믹스넛(혼합땅콩),,VIP,326,11691
Apr-15,힐튼,기타,페리에워터(BOTTLE),,일반,226,254
Apr-15,힐튼,기타,NO-SUGAR,,일반,120,126
May-15,힐튼,숲/샌드위치,전복죽&머핀빵,Rice Porridge with Abalone & Muffin,일반,1306,1331
May-15,힐튼,숲/샌드위치,세븐럭샌드위치&딸기요거트,Seven Luck Sandwich & Strawberry Yogurt,일반,306,316
May-15,힐튼,숲/샌드위치,샌드위치&블루베리요거트,Sandwich & Blueberry Yogurt,일반,684,704
May-15,힐튼,숲/샌드위치,후라이드 에그(2알),Fried Egg,VIP,128,156
May-15,힐튼,라이스류,왕새우볶음밥,Shrimp Fried Rice(왕새우볶음밥),일반,1422,1438
May-15,힐튼,라이스류,참치회덮밥,Rice with Sliced Raw Tuna(참치회덮밥),일반,316,318
May-15,힐튼,라이스류,훈제오리버섯볶음-사용안함,Smoked Duck,일반,3369,3371
May-15,힐튼,라이스류,비프카레정식,Beef Curry with Rice,일반,290,290
May-15,힐튼,라이스류,보쌈정식,Set menu with Vegetable wraps and Pork(보쌈정식),일반,44,45
May-15,힐튼,라이스류,전복관자버터구이(VIP용),"Grilled Abalones,Scallops with Butter",VIP,429,443
May-15,힐튼,라이스류,찹스테이크(VIP용),Stir-fried beef(찹스테이크),VIP,281,289
May-15,힐튼,라이스류,장어덮밥,Rice with Grilled Eel(장어덮밥정식),일반,2805,2818
May-15,힐튼,라이스류,칠리왕새우(VIP),Deep-fried Jumbo Shrimps with Chili Sauce,VIP,62,63
May-15,힐튼,라이스류,갈비짬뽕밥,Beef Ribs Spicy Seafood Rice(갈비짬뽕밥),일반,1945,1957
May-15,힐튼,라이스류,육개장,Spicy Beef Soup(육개장),일반,420,422
May-15,힐튼,라이스류,함박스테이크정식,Hamburger Steak(함박스테이크),일반,977,981
May-15,힐튼,라이스류,돈육김치찌개,Pork and Kimchi Stew(돈육김치찌개),일반,1368,1379
May-15,힐튼,라이스류,된장찌개,Soybean Paste Stew(된장찌개정식),일반,429,434
May-15,힐튼,라이스류,불고기덮밥,Bulgogi with Rice,일반,518,522
May-15,힐튼,라이스류,돈육콩비지찌개,Pork and Pureed Soybean Stew,일반,832,853
May-15,힐튼,라이스류,김치볶음밥,Kimchi Fried Rice(김치볶음밥),일반,286,286
May-15,힐튼,라이스류,갈비탕정식,Beef Rib Soup with Ginseng(갈비탕정식),일반,3807,3820
May-15,힐튼,라이스류,제주옥돔구이(VIP),Grilled Sea Bream,VIP,550,556
May-15,힐튼,라이스류,해산물팔보채,Stir-fried Seafood and Vegetables,일반,800,800
