년월,영업장,구분,메뉴명_한글,메뉴명_영문,제공대상,주문건수,제공수량
Mar-15,코엑스,칵테일,스크류 드라이버,,일반,5,5
Mar-15,코엑스,칵테일,진 토닉,,일반,221,255
Mar-15,코엑스,칵테일,화이트 러시안,,일반,2,2
Mar-15,코엑스,칵테일,세븐럭 칵테일(미도리사워),,일반,18,20
Mar-15,코엑스,칵테일,소주 워터(COLD),MAITAI,일반,38,44
Mar-15,코엑스,칵테일,캄파리 소다,,일반,11,11
Mar-15,코엑스,칵테일,칼루아 밀크,,일반,16,17
Mar-15,코엑스,칵테일,위스키 워터,,일반,159,203
Mar-15,코엑스,칵테일,보드카 토닉,,일반,11,12
Mar-15,코엑스,칵테일,블랙 러시안,,일반,4,4
Mar-15,코엑스,칵테일,위스키 콕(잭콕),,일반,629,763
Mar-15,코엑스,음료,칠성사이다,,일반,583,674
Mar-15,코엑스,음료,인삼차,,일반,1207,1348
Mar-15,코엑스,음료,오렌지주스,,일반,405,548
Mar-15,코엑스,음료,오미자차(VIP),,VIP,37,64
Mar-15,코엑스,음료,중국차(보이차-주전자),,VIP,27,34
Mar-15,코엑스,음료,꿀차,,일반,434,786
Mar-15,코엑스,음료,핫초코(코코아),,일반,257,269
Mar-15,코엑스,음료,보리차,,일반,771,888
Mar-15,코엑스,음료,레몬 스쿼시,,일반,1103,1305
Mar-15,코엑스,음료,우유,,일반,1533,1675
Mar-15,코엑스,음료,WATER,,일반,760,1243
Mar-15,코엑스,음료,대추차(VIP),,일반,100,144
Mar-15,코엑스,음료,토닉워터,,일반,5,11
Mar-15,코엑스,음료,토마토주스,,일반,418,452
Mar-15,코엑스,음료,아이스티,,일반,868,1068
Mar-15,코엑스,음료,펩시콜라,,일반,4634,5215
Mar-15,코엑스,음료,다이어트 콜라,,일반,380,471
Mar-15,코엑스,음료,자스민차,,일반,34,49
Mar-15,코엑스,음료,레몬티,,일반,433,467
Mar-15,코엑스,음료,홍차,,일반,393,471
Mar-15,코엑스,음료,소다수,,일반,177,219
Mar-15,코엑스,음료,매실주스,,일반,36,49
Mar-15,코엑스,음료,생강차(VIP),,일반,329,411
Mar-15,코엑스,음료,우롱차,,일반,469,530
Mar-15,코엑스,음료,녹차(오차),,일반,1434,1595
Mar-15,코엑스,음료,중국차(보이차-잔)(VIP),,VIP,1156,1456
Mar-15,코엑스,음료,유자차(VIP),,일반,135,181
Mar-15,코엑스,음료,진저엘,,일반,45,48
Mar-15,코엑스,음료,밀크티,,일반,337,439
Mar-15,코엑스,음료,생수(BOTTLE),,일반,350,4342
Mar-15,코엑스,음료,포도주스,,일반,65,73
Mar-15,코엑스,커피,설탕커피,,일반,433,495
Mar-15,코엑스,커피,에스프레소 커피,,일반,215,245
Mar-15,코엑스,커피,크림커피,,일반,294,331
Mar-15,코엑스,커피,아메리칸커피(설탕),,일반,120,180
Mar-15,코엑스,커피,아메리카노(블랙),,일반,5501,5966
Mar-15,코엑스,커피,블랙커피,,일반,6,6
Mar-15,코엑스,커피,카페오레(카페라떼),,일반,1182,1288
Mar-15,코엑스,커피,카푸치노 커피,,일반,617,704
Mar-15,코엑스,커피,커피(일반),,일반,5302,5802
Mar-15,코엑스,기타,빨대,,일반,62,63
Mar-15,코엑스,기타,(머그잔),,일반,52,122
Mar-15,코엑스,기타,땅콩(믹스넛),,일반,2322,2725
Mar-15,코엑스,기타,주전자(POT),,VIP,316,340
Mar-15,코엑스,기타,(연하게),,VIP,375,417
Mar-15,코엑스,기타,(진하게),,일반,66,74
Mar-15,코엑스,기타,얼음잔,,일반,520,583
Mar-15,코엑스,기타,(NO SUGAR),,일반,333,351
Mar-15,코엑스,기타,꿀,,일반,105,133
Mar-15,코엑스,기타,(유리잔),,VIP,223,241
Mar-15,코엑스,기타,쿠키(VIP),,일반,64,278
Mar-15,코엑스,기타,목캔디,,일반,243,1539
Mar-15,코엑스,기타,광동쌍화탕,,일반,269,342
Mar-15,코엑스,기타,스니커즈미니바(VIP),,일반,843,1644
Mar-15,코엑스,기타,비타500,,일반,1036,1214
Mar-15,코엑스,기타,페리에워터(VIP),,일반,515,877
Mar-15,코엑스,기타,물수건HOT(VIP),물수건,일반,755,878
Mar-15,코엑스,기타,컨디션(VIP),,일반,37,83
Mar-15,코엑스,기타,홍삼한뿌리(VIP),,일반,319,520
Mar-15,코엑스,기타,(더블),,일반,109,111
Mar-15,코엑스,기타,설탕(시럽),,일반,519,796
Mar-15,코엑스,기타,슬라이스 치즈,,일반,408,537
Mar-15,코엑스,기타,핫식스(에너지음료),,일반,297,354
Mar-15,코엑스,기타,물수건COOL(VIP),,일반,514,645
Mar-15,코엑스,기타,(NO ICE),,VIP,333,362
Mar-15,코엑스,기타,에비앙워터(VIP),,일반,792,1723
Mar-15,코엑스,기타,(1인분),,VIP,647,647
Mar-15,코엑스,기타,사탕,,일반,133,2026
Mar-15,코엑스,기타,껌(알껌)(VIP),,일반,251,824
Mar-15,코엑스,기타,초콜릿,,일반,474,3019
Apr-15,코엑스,숲/샌드위치,일본식조정식,Japanese Breakfast,일반,1241,1299
Apr-15,코엑스,숲/샌드위치,샌드위치,Sandwich,일반,928,935
Apr-15,코엑스,숲/샌드위치,후라이드에그(VIP),Fried Egg,VIP,532,1006
Apr-15,코엑스,숲/샌드위치,과일도시락,Fruit Lunch Box,일반,1116,1200
Apr-15,코엑스,숲/샌드위치,세븐럭브런치,7 Luck Brunch,일반,819,879
Apr-15,코엑스,라이스류,주꾸미삼겹살볶음,Stir-fried Spicy Pork with Baby Octopus,일반,1050,1091
Apr-15,코엑스,라이스류,매운탕정식,Set Menu with Spicy Fish Stew,일반,1059,1076
Apr-15,코엑스,라이스류,자장밥,Rice with Black Soybean Sauce,VIP,55,57
Apr-15,코엑스,라이스류,카레라이스,Curry Rice,일반,1958,1979
Apr-15,코엑스,라이스류,불고기정식,Bulgogi Rice,일반,1704,1732
Apr-15,코엑스,라이스류,성게비빔밥&봄도다리쑥국(3월특선),Set Menu with Bibimbap,일반,109,117
Apr-15,코엑스,라이스류,함박&소고기볶음밥,Beef Fried Rice,일반,1011,1031
Apr-15,코엑스,라이스류,도미조림정식(VIP),Braised Sea Bream ,VIP,229,260
Apr-15,코엑스,라이스류,보리비빔밥정식(5월특선),Set Menu with Kimchi Stew,일반,1347,1367
Apr-15,코엑스,라이스류,멍게비빔밥정식,Set Menu with Sea Squirt Bibimbap,일반,664,696
Apr-15,코엑스,라이스류,등심스테이크(VIP),Beef Sirloin Steak,VIP,623,765
Apr-15,코엑스,라이스류,공기밥,,VIP,255,767
Apr-15,코엑스,라이스류,발아현미밥(VIP),,VIP,54,55
Apr-15,코엑스,라이스류,우거지갈비탕,Short-rib Stew,일반,1767,1822
Apr-15,코엑스,라이스류,도시락정식,Lunch Box,일반,999,1388
Apr-15,코엑스,라이스류,7LUCK도시락(OP팀 이벤트),Spring Lunch Box,VIP,874,898
Apr-15,코엑스,면류,라면,Ramen,일반,1808,1886
Apr-15,코엑스,면류,가락국수,Udon,일반,1205,1228
Apr-15,코엑스,면류,새싹비빔면(4월특선),Spicy Noodles with Sprout,일반,551,568
Apr-15,코엑스,면류,된장칼국수,Soybean Paste Noodle Soup,일반,29,31
Apr-15,코엑스,면류,해물쟁반짜장,Seafood and Noodles with Black Soybean Sauce,일반,807,822
Apr-15,코엑스,VIP안주,육포(VIP),,VIP,172,199
Apr-15,코엑스,VIP안주,모듬치즈(VIP),,VIP,122,135
Apr-15,코엑스,VIP안주,디저트홍시주스(VIP),Traditional Korean Sweets,VIP,90,303
Apr-15,코엑스,VIP안주,과일(수박)(VIP),,VIP,167,250
Apr-15,코엑스,VIP안주,계절과일(VIP),,VIP,3446,5151
Apr-15,코엑스,VIP안주,과일(메론)(VIP),,VIP,113,189
Apr-15,코엑스,VIP안주,조각케잌(VIP)레드벨벳,cake,VIP,93,217
Apr-15,코엑스,VIP안주,과일(복숭아)(VIP),,VIP,224,274
Apr-15,코엑스,브랜디,헤네시 X.O(VIP),,VIP,86,197
Apr-15,코엑스,위스키,발렌타인30년(더블)샷,,VIP,8,20
Apr-15,코엑스,위스키,발렌타인17(싱글)온더락,,VIP,7,9
Apr-15,코엑스,위스키,조니워커블루(더블)샷,,VIP,15,30
Apr-15,코엑스,위스키,조니워커블루(싱글)온더락,,VIP,10,12
Apr-15,코엑스,위스키,발렌타인17(더블)온더락,,VIP,7,12
Apr-15,코엑스,위스키,발렌타인30년(싱글)샷,,VIP,2,2
Apr-15,코엑스,위스키,발렌타인30(싱글)온더락,,VIP,18,21
Apr-15,코엑스,위스키,발렌타인30(더블)온더락,,VIP,66,85
Apr-15,코엑스,위스키,조니워커블루(더블)온더락,,VIP,27,48
Apr-15,코엑스,위스키,발렌타인17년(더블)샷,,VIP,1,4
Apr-15,코엑스,위스키,조니워커블루(싱글)샷,,VIP,3,4
Apr-15,코엑스,맥주,버드와이저,,VIP,2,2
Apr-15,코엑스,맥주,아사히,,일반,61,92
Apr-15,코엑스,생과일주스,생과일주스(토마토),,일반,313,482
Apr-15,코엑스,생과일주스,생과일주스(오렌지),,일반,185,278
Apr-15,코엑스,생과일주스,생과일한라봉에이드,Fresh Strawberry Juice,VIP,285,600
Apr-15,코엑스,생과일주스,생과일주스(키위),,일반,249,428
Apr-15,코엑스,아이스크림,초코아이스크림,,일반,35,53
Apr-15,코엑스,아이스크림,딸기아이스크림,,일반,94,161
Apr-15,코엑스,아이스크림,녹차아이스크림,,일반,74,95
Apr-15,코엑스,아이스크림,바닐라아이스크림,,일반,212,283
Apr-15,코엑스,주류(일반용),생맥주,,일반,4145,4824
Apr-15,코엑스,주류(일반용),위스키스트레이트(더블),,일반,309,409
Apr-15,코엑스,주류(일반용),보드카(스트레이트),,일반,38,48
Apr-15,코엑스,주류(일반용),보드카(온더락),,일반,27,30
Apr-15,코엑스,주류(일반용),레드와인,,일반,833,966
Apr-15,코엑스,주류(일반용),위스키온더락(더블),,일반,540,624
Apr-15,코엑스,주류(일반용),소주(스트레이트),,일반,13,18
Apr-15,코엑스,주류(일반용),위스키온더락(싱글),,일반,182,223
Apr-15,코엑스,주류(일반용),화이트와인,,일반,318,346
Apr-15,코엑스,주류(일반용),브랜디(일반),,VIP,48,66
Apr-15,코엑스,주류(일반용),위스키스트레이트(싱글),,일반,28,34
Apr-15,코엑스,칵테일,위스키 소다,,일반,200,229
Apr-15,코엑스,칵테일,캄파리 오렌지,,일반,2,2
Apr-15,코엑스,칵테일,진 토닉,,일반,273,326
Apr-15,코엑스,칵테일,세븐럭 칵테일(미도리사워),,일반,13,18
Apr-15,코엑스,칵테일,칼루아 밀크,,일반,12,12
Apr-15,코엑스,칵테일,럼 콕,,일반,67,76
Apr-15,코엑스,칵테일,위스키 콕(잭콕),,일반,610,696
Apr-15,코엑스,칵테일,스크류 드라이버,,일반,7,7
Apr-15,코엑스,칵테일,화이트 러시안,,일반,10,10
Apr-15,코엑스,칵테일,소주 워터(COLD),MAITAI,일반,45,49
Apr-15,코엑스,칵테일,캄파리 소다,,일반,8,8
Apr-15,코엑스,칵테일,블랙 러시안,,일반,5,5
Apr-15,코엑스,칵테일,위스키 워터,,일반,175,194
Apr-15,코엑스,칵테일,보드카 토닉,,일반,12,12
Apr-15,코엑스,음료,레몬티,,일반,350,393
Apr-15,코엑스,음료,매실주스,,일반,37,47
Apr-15,코엑스,음료,칠성사이다,,일반,419,489
Apr-15,코엑스,음료,토마토주스,,일반,481,639
Apr-15,코엑스,음료,WATER,,일반,636,895
Apr-15,코엑스,음료,레몬 스쿼시,,일반,934,1141
Apr-15,코엑스,음료,홍차,,일반,406,463
Apr-15,코엑스,음료,토닉워터,,일반,7,9
Apr-15,코엑스,음료,아이스티,,일반,836,1008
Apr-15,코엑스,음료,우롱차,,일반,583,649
Apr-15,코엑스,음료,진저엘,,일반,32,34
Apr-15,코엑스,음료,포도주스,,일반,41,49
Apr-15,코엑스,음료,핫초코(코코아),,일반,311,360
Apr-15,코엑스,음료,유자차(VIP),,일반,102,161
Apr-15,코엑스,음료,오렌지주스,,일반,327,428
Apr-15,코엑스,음료,생수(BOTTLE),,일반,797,7463
Apr-15,코엑스,음료,펩시콜라,,일반,4265,5174
Apr-15,코엑스,음료,보리차,,일반,509,636
Apr-15,코엑스,음료,오미자차(VIP),,VIP,21,56
Apr-15,코엑스,음료,생강차(VIP),,일반,208,271
Apr-15,코엑스,음료,중국차(보이차-잔)(VIP),,VIP,1209,1602
Apr-15,코엑스,음료,다이어트 콜라,,일반,266,316
Apr-15,코엑스,음료,인삼차,,일반,1256,1444
Apr-15,코엑스,음료,꿀차,,일반,414,469
Apr-15,코엑스,음료,자스민차,,일반,33,46
Apr-15,코엑스,음료,소다수,,일반,288,339
Apr-15,코엑스,음료,밀크티,,일반,322,416
Apr-15,코엑스,음료,중국차(보이차-주전자),,VIP,38,50
Apr-15,코엑스,음료,우유,,일반,1580,1687
Apr-15,코엑스,음료,녹차(오차),,일반,1330,1435
Apr-15,코엑스,음료,대추차(VIP),,일반,45,81
Apr-15,코엑스,커피,커피(일반),,일반,4911,5482
Apr-15,코엑스,커피,설탕커피,,일반,408,463
Apr-15,코엑스,커피,크림커피,,일반,219,266
Apr-15,코엑스,커피,카푸치노 커피,,일반,397,646
Apr-15,코엑스,커피,아메리칸커피(설탕),,일반,143,239
Apr-15,코엑스,커피,에스프레소 커피,,일반,178,208
Apr-15,코엑스,커피,아메리카노(블랙),,일반,4907,5451
Apr-15,코엑스,커피,카페오레(카페라떼),,일반,877,1021
Apr-15,코엑스,기타,(진하게),,일반,44,45
Apr-15,코엑스,기타,광동쌍화탕,,일반,245,402
Apr-15,코엑스,기타,(1인분),,VIP,611,611
Apr-15,코엑스,기타,(더블),,일반,59,67
Apr-15,코엑스,기타,물수건HOT(VIP),물수건,일반,471,565
Apr-15,코엑스,기타,주전자(POT),,VIP,192,248
Apr-15,코엑스,기타,사탕,,일반,142,1718
Apr-15,코엑스,기타,페리에워터(VIP),,일반,472,749
Apr-15,코엑스,기타,쿠키(VIP),,일반,44,188
Apr-15,코엑스,기타,설탕(시럽),,일반,484,528
Apr-15,코엑스,기타,(연하게),,VIP,372,406
Apr-15,코엑스,기타,핫식스(에너지음료),,일반,269,339
Apr-15,코엑스,기타,얼음잔,,일반,535,591
Apr-15,코엑스,기타,에비앙워터(VIP),,일반,477,1006
Apr-15,코엑스,기타,비타500,,일반,806,1140
Apr-15,코엑스,기타,꿀,,일반,156,175
Apr-15,코엑스,기타,물수건COOL(VIP),,일반,398,504
Apr-15,코엑스,기타,초콜릿,,일반,401,2624
Apr-15,코엑스,기타,(머그잔),,일반,48,128
Apr-15,코엑스,기타,껌(알껌)(VIP),,일반,141,520
Apr-15,코엑스,기타,(유리잔),,VIP,198,243
Apr-15,코엑스,기타,스니커즈미니바(VIP),,일반,738,1676
Apr-15,코엑스,기타,홍삼한뿌리(VIP),,일반,109,241
Apr-15,코엑스,기타,(NO ICE),,VIP,405,457
Apr-15,코엑스,기타,빨대,,일반,60,150
Apr-15,코엑스,기타,컨디션(VIP),,일반,28,83
Apr-15,코엑스,기타,슬라이스 치즈,,일반,399,569
Apr-15,코엑스,기타,(NO SUGAR),,일반,368,389
Apr-15,코엑스,기타,땅콩(믹스넛),,일반,2248,2717
Apr-15,코엑스,기타,목캔디,,일반,150,1177
May-15,코엑스,숲/샌드위치,후라이드에그(VIP),Fried Egg,VIP,524,1115
May-15,코엑스,숲/샌드위치,과일도시락,Fruit Lunch Box,일반,1145,1210
May-15,코엑스,숲/샌드위치,샌드위치,Sandwich,일반,1105,1151
May-15,코엑스,숲/샌드위치,일본식조정식,Japanese Breakfast,일반,1433,1516
May-15,코엑스,숲/샌드위치,세븐럭브런치,7 Luck Brunch,일반,890,943
May-15,코엑스,라이스류,불고기정식,Bulgogi Rice,일반,1673,1716
May-15,코엑스,라이스류,함박&소고기볶음밥,Beef Fried Rice,일반,135,139
May-15,코엑스,라이스류,멍게비빔밥정식,Set Menu with Sea Squirt Bibimbap,일반,81,83
May-15,코엑스,라이스류,남해초밥정식(3월특선),Assorted sushi,일반,1,1
May-15,코엑스,라이스류,오리주물럭정식,Set Menu with Marinated Grilled Duck,일반,946,951
May-15,코엑스,라이스류,보리비빔밥정식(5월특선),Set Menu with Kimchi Stew,일반,1731,1825
May-15,코엑스,라이스류,공기밥,,VIP,285,898
May-15,코엑스,라이스류,카레라이스,Curry Rice,일반,2048,2073
May-15,코엑스,라이스류,7LUCK도시락(OP팀 이벤트),Spring Lunch Box,VIP,130,133
May-15,코엑스,라이스류,이베리코김치볶음밥, Kimchi Fried Rice with Spanish Pork,일반,834,847
May-15,코엑스,라이스류,등심스테이크(VIP),Beef Sirloin Steak,VIP,579,675
May-15,코엑스,라이스류,주꾸미삼겹살볶음,Stir-fried Spicy Pork with Baby Octopus,일반,134,137
May-15,코엑스,라이스류,우거지갈비탕,Short-rib Stew,일반,1745,1799
May-15,코엑스,라이스류,보쌈정식(7월특선),Set Menu of Napa Wraps with Pork,일반,2670,2693
May-15,코엑스,라이스류,발아현미밥(VIP),,VIP,51,53
May-15,코엑스,라이스류,매운탕정식,Set Menu with Spicy Fish Stew,일반,131,131
May-15,코엑스,라이스류,강된장비빔밥정식,Set Menu with Soybean Paste Sauce Bibimbap,일반,1147,1162
May-15,코엑스,면류,꽃게토마토스파게티,Seafood Pasta,일반,895,927
May-15,코엑스,면류,가락국수,Udon,일반,1531,1575
May-15,코엑스,면류,새싹비빔면(4월특선),Spicy Noodles with Sprout,일반,78,80
May-15,코엑스,면류,해산물볶음면,Stir-fried Noodles with Seafood,일반,824,850
May-15,코엑스,면류,해물쟁반짜장,Seafood and Noodles with Black Soybean Sauce,일반,125,130
May-15,코엑스,면류,라면,Ramen,일반,1796,1864
May-15,코엑스,면류,돈까스소바정식,Pork cutlet & Buckwheat noodles,일반,1020,1058
May-15,코엑스,VIP안주,과일(복숭아)(VIP),,VIP,353,418
May-15,코엑스,VIP안주,디저트홍시주스(VIP),Traditional Korean Sweets,VIP,99,311
May-15,코엑스,VIP안주,조각케잌(VIP)레드벨벳,cake,VIP,88,181
May-15,코엑스,VIP안주,육포(VIP),,VIP,211,258
May-15,코엑스,VIP안주,모듬치즈(VIP),,VIP,173,181
May-15,코엑스,VIP안주,과일(메론)(VIP),,VIP,403,578
May-15,코엑스,VIP안주,계절과일(VIP),,VIP,3923,5800
May-15,코엑스,VIP안주,과일(수박)(VIP),,VIP,219,302
May-15,코엑스,VIP안주,과일(샤인머스켓)(VIP),,VIP,155,198
May-15,코엑스,브랜디,헤네시 X.O(VIP),,VIP,31,75
May-15,코엑스,위스키,발렌타인30(싱글)온더락,,VIP,14,20
May-15,코엑스,위스키,발렌타인30(더블)온더락,,VIP,74,94
May-15,코엑스,위스키,발렌타인30년(더블)샷,,VIP,2,2
May-15,코엑스,위스키,조니워커블루(더블)샷,,VIP,32,58
May-15,코엑스,위스키,조니워커블루(더블)온더락,,VIP,84,110
May-15,코엑스,위스키,발렌타인30년(싱글)샷,,VIP,1,1
May-15,코엑스,위스키,발렌타인17(싱글)온더락,,VIP,8,12
May-15,코엑스,위스키,조니워커블루(싱글)온더락,,VIP,18,31
May-15,코엑스,위스키,발렌타인17(더블)온더락,,VIP,17,21
May-15,코엑스,위스키,조니워커블루(싱글)샷,,VIP,1,1
May-15,코엑스,맥주,아사히,,일반,56,86
May-15,코엑스,생과일주스,생과일주스(토마토),,일반,408,786
May-15,코엑스,생과일주스,생과일주스(키위),,일반,253,628
May-15,코엑스,생과일주스,생과일주스(오렌지),,일반,251,345
May-15,코엑스,아이스크림,딸기아이스크림,,일반,116,184
May-15,코엑스,아이스크림,바닐라아이스크림,,일반,239,321
May-15,코엑스,아이스크림,초코아이스크림,,일반,67,101
May-15,코엑스,아이스크림,녹차아이스크림,,일반,30,46
